"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description"
"1","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections."
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.44",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.38",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","674,664",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","74.27",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","10.40",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","usecond","486.72",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","74.55",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","12.37",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","671,198.46",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","74.27",
"2","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections."
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.49",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.39",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","5,367,849",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","68.66",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","6.81",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","msecond","3.85",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","68.70",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","9.50",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","5,361,150.84",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","68.66",
"3","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections."
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.49",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.39",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","5,403,312",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","68.21",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","7.49",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","msecond","3.88",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","68.25",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","9.49",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","5,396,097.87",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","68.21",
"4","11609","python3.9","127.0.0.1","void RGNNFeatPerEdgeFWProp<(int)16, long, long *, (bool)0>(float *, float *, float *, T3, T3, T3, T2, T2, T2, int *, T2)","1","7","(16, 16, 1)","(4, 32768, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections."
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.45",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.38",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","674,640",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","74.28",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","10.43",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","usecond","486.50",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","74.59",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","12.38",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","670,832.99",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","74.28",
"5","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections."
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.45",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.38",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","674,877",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","74.26",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","10.39",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","usecond","486.66",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","74.59",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","12.38",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","670,831.45",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","74.26",
"6","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections."
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.45",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.38",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","674,804",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Memory Throughput","%","74.26",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Throughput","%","10.39",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Duration","usecond","486.66",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","74.61",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","L2 Cache Throughput","%","12.37",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Active Cycles","cycle","670,672.62",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","74.26",
"7","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","SpeedOfLight","","","","SOLBottleneck","INF","Compute and Memory are well-balanced: To reduce runtime, both computation and memory traffic must be reduced. Check both the Compute Workload Analysis and Memory Workload Analysis sections."
"8","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","DRAM Frequency","cycle/nsecond","9.45",
"8","11609","python3.9","127.0.0.1","void RGNNMatmulNoScatterGatherListFwOrBwProp<(int)16, long, long *>(float *, float *, float *, T3, int *, T2, T2, T2)","1","7","(16, 16, 1)","(4, 5927, 1)","0","8.6","GPU Speed Of Light Throughput","SM Frequency","cycle/nsecond","1.39",
